id;fecha;año;mes;dia;coste;recuento personal;project key distintas;issue summary distintas;issue key distintas;activity name distintas;horas;recuento de issues;recuento reporter;issues con parent key;issue type distintos
1;01/01/2019;2019;enero;1;43.75;1.00;1.00;1.00;1.00;1.00;0.50;1.00;1.00;0.00;1.00
2;02/01/2019;2019;enero;2;8621.88;17.00;7.00;27.00;27.00;10.00;129.50;31.00;17.00;4.00;6.00
3;03/01/2019;2019;enero;3;8184.38;18.00;8.00;28.00;28.00;10.00;124.30;32.00;15.00;1.00;6.00
4;04/01/2019;2019;enero;4;11135.00;22.00;9.00;35.00;36.00;16.00;174.00;42.00;21.00;3.00;5.00
5;05/01/2019;2019;enero;5;2093.75;5.00;3.00;8.00;8.00;3.00;31.00;8.00;5.00;0.00;3.00
6;07/01/2019;2019;enero;7;10881.25;23.00;14.00;47.00;47.00;17.00;169.00;56.00;21.00;11.00;5.00
7;08/01/2019;2019;enero;8;6887.50;13.00;7.00;33.00;33.00;13.00;110.00;35.00;15.00;8.00;5.00
8;10/01/2019;2019;enero;10;13027.08;25.00;15.00;59.00;60.00;31.00;196.80;68.00;25.00;14.00;5.00
9;11/01/2019;2019;enero;11;2100.00;3.00;6.00;10.00;10.00;8.00;24.00;10.00;7.00;2.00;4.00
10;14/01/2019;2019;enero;14;9064.38;17.00;9.00;33.00;33.00;12.00;134.80;36.00;16.00;4.00;5.00
11;15/01/2019;2019;enero;15;8226.88;15.00;11.00;27.00;27.00;15.00;119.30;28.00;13.00;4.00;6.00
12;16/01/2019;2019;enero;16;8151.88;16.00;9.00;30.00;30.00;14.00;120.80;30.00;14.00;5.00;6.00
13;17/01/2019;2019;enero;17;7618.75;14.00;8.00;25.00;25.00;11.00;110.50;26.00;16.00;5.00;6.00
14;18/01/2019;2019;enero;18;7778.13;15.00;10.00;25.00;25.00;14.00;112.50;26.00;17.00;3.00;6.00
15;21/01/2019;2019;enero;21;8400.00;16.00;9.00;29.00;29.00;14.00;125.50;30.00;17.00;3.00;6.00
16;22/01/2019;2019;enero;22;8673.13;16.00;6.00;25.00;25.00;7.00;129.80;26.00;15.00;5.00;6.00
17;23/01/2019;2019;enero;23;8528.13;17.00;9.00;33.00;33.00;11.00;126.80;34.00;16.00;9.00;6.00
18;24/01/2019;2019;enero;24;9248.13;17.00;11.00;32.00;32.00;15.00;136.50;34.00;15.00;5.00;6.00
19;25/01/2019;2019;enero;25;8925.00;18.00;9.00;30.00;30.00;15.00;133.00;31.00;18.00;4.00;6.00
20;28/01/2019;2019;enero;28;9350.63;18.00;8.00;29.00;29.00;14.00;138.50;29.00;17.00;5.00;6.00
21;29/01/2019;2019;enero;29;8483.13;17.00;8.00;32.00;32.00;15.00;129.80;34.00;19.00;5.00;6.00
22;30/01/2019;2019;enero;30;9683.13;18.00;8.00;31.00;31.00;13.00;141.50;35.00;17.00;3.00;6.00
23;31/01/2019;2019;enero;31;8628.13;17.00;7.00;30.00;30.00;14.00;130.50;34.00;16.00;3.00;5.00
24;01/02/2019;2019;febrero;1;4506.25;8.00;6.00;19.00;19.00;9.00;67.50;22.00;13.00;3.00;5.00
25;04/02/2019;2019;febrero;4;11665.63;23.00;12.00;38.00;39.00;18.00;178.80;44.00;21.00;3.00;5.00
26;05/02/2019;2019;febrero;5;5625.00;12.00;5.00;21.00;21.00;6.00;90.00;24.00;9.00;2.00;5.00
27;07/02/2019;2019;febrero;7;11568.75;22.00;12.00;40.00;40.00;14.00;175.50;50.00;14.00;13.00;5.00
28;08/02/2019;2019;febrero;8;6631.25;14.00;6.00;29.00;29.00;11.00;105.50;33.00;11.00;5.00;5.00
29;09/02/2019;2019;febrero;9;11025.00;20.00;14.00;42.00;42.00;22.00;157.50;47.00;22.00;8.00;5.00
30;10/02/2019;2019;febrero;10;13731.25;25.00;14.00;51.00;51.00;24.00;204.00;53.00;24.00;12.00;5.00
31;12/02/2019;2019;febrero;12;13218.75;30.00;14.00;50.00;50.00;25.00;216.30;59.00;30.00;10.00;5.00
32;13/02/2019;2019;febrero;13;10190.63;18.00;6.00;38.00;38.00;13.00;150.80;43.00;15.00;8.00;5.00
33;14/02/2019;2019;febrero;14;8756.25;16.00;5.00;35.00;35.00;11.00;131.00;37.00;15.00;9.00;5.00
34;15/02/2019;2019;febrero;15;8957.50;15.00;6.00;26.00;26.00;10.00;132.50;28.00;10.00;10.00;5.00
35;16/02/2019;2019;febrero;16;337.50;2.00;1.00;2.00;2.00;1.00;4.00;2.00;1.00;0.00;2.00
36;17/02/2019;2019;febrero;17;225.00;1.00;1.00;1.00;1.00;1.00;3.00;1.00;1.00;0.00;1.00
37;18/02/2019;2019;febrero;18;8112.50;14.00;5.00;33.00;33.00;10.00;124.50;37.00;10.00;11.00;5.00
38;19/02/2019;2019;febrero;19;8912.50;15.00;5.00;32.00;32.00;9.00;131.30;36.00;14.00;8.00;5.00
39;20/02/2019;2019;febrero;20;9131.25;15.00;5.00;37.00;37.00;10.00;134.80;39.00;14.00;9.00;5.00
40;21/02/2019;2019;febrero;21;7806.25;16.00;6.00;32.00;32.00;10.00;117.80;36.00;15.00;4.00;5.00
41;22/02/2019;2019;febrero;22;8271.25;15.00;7.00;24.00;24.00;9.00;117.80;25.00;15.00;3.00;5.00
42;24/02/2019;2019;febrero;24;350.00;1.00;1.00;1.00;1.00;1.00;4.00;1.00;1.00;0.00;1.00
43;25/02/2019;2019;febrero;25;9984.38;18.00;6.00;44.00;44.00;11.00;147.00;48.00;15.00;4.00;5.00
44;26/02/2019;2019;febrero;26;10331.25;18.00;6.00;32.00;32.00;11.00;151.00;36.00;14.00;6.00;6.00
45;27/02/2019;2019;febrero;27;8450.00;17.00;5.00;34.00;34.00;11.00;128.80;37.00;14.00;5.00;6.00
46;28/02/2019;2019;febrero;28;7740.63;15.00;7.00;24.00;24.00;10.00;116.30;29.00;11.00;1.00;6.00
47;01/03/2019;2019;marzo;1;4350.00;8.00;5.00;14.00;14.00;7.00;66.00;15.00;8.00;1.00;5.00
48;03/03/2019;2019;marzo;3;350.00;1.00;1.00;2.00;2.00;1.00;4.00;2.00;1.00;0.00;2.00
49;04/03/2019;2019;marzo;4;11130.63;22.00;9.00;37.00;38.00;14.00;173.30;45.00;23.00;2.00;5.00
50;05/03/2019;2019;marzo;5;8981.25;16.00;6.00;29.00;29.00;9.00;133.50;35.00;16.00;4.00;6.00
51;06/03/2019;2019;marzo;6;12375.00;24.00;10.00;47.00;47.00;15.00;187.50;55.00;18.00;14.00;6.00
52;07/03/2019;2019;marzo;7;10712.50;21.00;12.00;46.00;46.00;17.00;164.50;56.00;14.00;9.00;6.00
53;08/03/2019;2019;marzo;8;437.50;1.00;1.00;1.00;1.00;1.00;7.00;1.00;1.00;1.00;1.00
54;09/03/2019;2019;marzo;9;10843.75;20.00;15.00;47.00;47.00;26.00;156.00;52.00;25.00;8.00;6.00
55;10/03/2019;2019;marzo;10;11768.75;23.00;13.00;48.00;48.00;21.00;181.50;53.00;24.00;14.00;5.00
56;12/03/2019;2019;marzo;12;13431.25;30.00;16.00;55.00;55.00;28.00;221.80;67.00;29.00;18.00;6.00
57;13/03/2019;2019;marzo;13;10071.25;20.00;8.00;33.00;33.00;12.00;150.00;37.00;15.00;5.00;5.00
58;14/03/2019;2019;marzo;14;10015.63;19.00;8.00;41.00;41.00;15.00;148.30;42.00;17.00;10.00;5.00
59;15/03/2019;2019;marzo;15;9011.88;19.00;8.00;36.00;36.00;14.00;132.50;37.00;18.00;5.00;5.00
60;18/03/2019;2019;marzo;18;9894.38;19.00;10.00;39.00;39.00;15.00;146.00;45.00;21.00;7.00;5.00
61;19/03/2019;2019;marzo;19;10036.88;18.00;9.00;42.00;42.00;17.00;148.30;48.00;17.00;14.00;5.00
62;20/03/2019;2019;marzo;20;9681.25;19.00;8.00;37.00;37.00;14.00;145.50;39.00;18.00;10.00;5.00
63;21/03/2019;2019;marzo;21;10568.75;19.00;8.00;40.00;40.00;13.00;155.50;46.00;17.00;16.00;5.00
64;22/03/2019;2019;marzo;22;10525.00;19.00;8.00;36.00;36.00;11.00;154.50;39.00;21.00;6.00;5.00
65;25/03/2019;2019;marzo;25;11898.75;22.00;9.00;36.00;38.00;18.00;175.50;42.00;19.00;3.00;5.00
66;26/03/2019;2019;marzo;26;11862.50;22.00;11.00;33.00;35.00;14.00;175.50;37.00;20.00;3.00;5.00
67;27/03/2019;2019;marzo;27;12286.88;21.00;11.00;48.00;49.00;16.00;181.00;60.00;21.00;3.00;5.00
68;28/03/2019;2019;marzo;28;11037.50;21.00;10.00;44.00;45.00;19.00;163.50;54.00;21.00;9.00;5.00
69;29/03/2019;2019;marzo;29;10700.00;21.00;9.00;39.00;39.00;16.00;157.50;44.00;18.00;8.00;5.00
70;01/04/2019;2019;abril;1;4737.50;9.00;7.00;19.00;19.00;8.00;68.00;20.00;12.00;0.00;4.00
71;02/04/2019;2019;abril;2;8534.38;16.00;6.00;25.00;25.00;10.00;125.80;29.00;14.00;2.00;6.00
72;03/04/2019;2019;abril;3;9243.75;18.00;7.00;34.00;34.00;11.00;138.50;36.00;15.00;1.00;6.00
73;04/04/2019;2019;abril;4;12577.71;25.00;11.00;47.00;48.00;18.00;189.30;52.00;25.00;4.00;5.00
74;05/04/2019;2019;abril;5;590.63;4.00;1.00;5.00;5.00;2.00;9.80;7.00;4.00;5.00;2.00
75;06/04/2019;2019;abril;6;12389.38;24.00;10.00;41.00;41.00;14.00;188.00;47.00;18.00;5.00;5.00
76;07/04/2019;2019;abril;7;10371.88;21.00;13.00;47.00;47.00;19.00;159.50;60.00;16.00;13.00;5.00
77;09/04/2019;2019;abril;9;10362.50;20.00;15.00;50.00;50.00;25.00;150.50;59.00;24.00;10.00;6.00
78;10/04/2019;2019;abril;10;12456.25;24.00;11.00;46.00;46.00;20.00;189.80;55.00;21.00;15.00;5.00
79;11/04/2019;2019;abril;11;12500.00;25.00;15.00;62.00;64.00;30.00;193.30;72.00;19.00;7.00;6.00
80;12/04/2019;2019;abril;12;12732.50;29.00;12.00;55.00;56.00;22.00;213.00;70.00;26.00;19.00;6.00
81;13/04/2019;2019;abril;13;1543.75;7.00;1.00;8.00;8.00;2.00;24.50;11.00;5.00;0.00;3.00
82;15/04/2019;2019;abril;15;11956.25;21.00;8.00;63.00;63.00;14.00;181.50;69.00;22.00;1.00;5.00
83;16/04/2019;2019;abril;16;12968.75;22.00;10.00;45.00;46.00;13.00;199.50;55.00;19.00;3.00;5.00
84;17/04/2019;2019;abril;17;10881.25;20.00;11.00;40.00;40.00;18.00;169.00;44.00;19.00;5.00;5.00
85;18/04/2019;2019;abril;18;3437.50;5.00;6.00;12.00;12.00;7.00;39.00;12.00;7.00;0.00;3.00
86;19/04/2019;2019;abril;19;437.50;1.00;2.00;2.00;2.00;2.00;7.00;2.00;1.00;0.00;1.00
87;22/04/2019;2019;abril;22;6809.38;13.00;10.00;26.00;26.00;14.00;104.50;27.00;15.00;0.00;4.00
88;23/04/2019;2019;abril;23;11562.50;23.00;12.00;45.00;46.00;19.00;178.80;52.00;22.00;7.00;6.00
89;24/04/2019;2019;abril;24;11981.88;23.00;10.00;33.00;34.00;14.00;185.30;38.00;17.00;3.00;6.00
90;25/04/2019;2019;abril;25;12002.50;23.00;11.00;35.00;37.00;16.00;187.50;47.00;18.00;4.00;5.00
91;26/04/2019;2019;abril;26;11062.50;21.00;10.00;38.00;38.00;14.00;168.80;43.00;18.00;4.00;5.00
92;29/04/2019;2019;abril;29;12650.00;23.00;10.00;40.00;40.00;13.00;188.80;50.00;18.00;9.00;5.00
93;30/04/2019;2019;abril;30;12219.38;23.00;11.00;46.00;47.00;14.00;189.30;56.00;19.00;7.00;5.00
94;02/05/2019;2019;mayo;2;7812.50;16.00;5.00;30.00;30.00;11.00;118.30;34.00;13.00;5.00;6.00
95;03/05/2019;2019;mayo;3;9153.13;17.00;9.00;38.00;38.00;15.00;136.80;43.00;17.00;2.00;6.00
96;04/05/2019;2019;mayo;4;12946.88;24.00;12.00;52.00;53.00;21.00;192.30;56.00;23.00;7.00;6.00
97;05/05/2019;2019;mayo;5;453.13;5.00;1.00;5.00;5.00;2.00;7.30;5.00;4.00;1.00;3.00
98;06/05/2019;2019;mayo;6;12676.88;24.00;10.00;38.00;38.00;16.00;192.80;43.00;18.00;6.00;5.00
99;07/05/2019;2019;mayo;7;10500.00;20.00;12.00;47.00;47.00;18.00;158.50;51.00;14.00;8.00;5.00
100;08/05/2019;2019;mayo;8;7406.25;14.00;6.00;32.00;32.00;14.00;112.50;35.00;11.00;6.00;5.00
101;09/05/2019;2019;mayo;9;9881.25;19.00;13.00;47.00;47.00;24.00;144.30;51.00;17.00;16.00;6.00
102;11/05/2019;2019;mayo;11;12700.63;25.00;16.00;59.00;62.00;30.00;195.80;69.00;22.00;14.00;6.00
103;12/05/2019;2019;mayo;12;12852.50;28.00;12.00;52.00;56.00;22.00;209.00;62.00;24.00;25.00;5.00
104;13/05/2019;2019;mayo;13;12146.88;24.00;10.00;51.00;51.00;21.00;182.30;60.00;18.00;5.00;5.00
105;14/05/2019;2019;mayo;14;11150.00;21.00;9.00;50.00;50.00;13.00;169.50;66.00;17.00;5.00;6.00
106;15/05/2019;2019;mayo;15;6906.25;14.00;6.00;29.00;29.00;10.00;102.00;33.00;14.00;4.00;4.00
107;16/05/2019;2019;mayo;16;12100.00;24.00;11.00;46.00;46.00;17.00;184.30;57.00;20.00;3.00;6.00
108;17/05/2019;2019;mayo;17;12236.25;23.00;9.00;40.00;40.00;15.00;184.00;50.00;21.00;0.00;3.00
109;18/05/2019;2019;mayo;18;2387.50;7.00;4.00;10.00;10.00;4.00;33.50;12.00;6.00;0.00;5.00
110;19/05/2019;2019;mayo;19;1187.50;6.00;2.00;3.00;3.00;2.00;18.00;7.00;3.00;0.00;3.00
111;20/05/2019;2019;mayo;20;12773.75;24.00;11.00;58.00;58.00;20.00;193.80;63.00;20.00;11.00;6.00
112;21/05/2019;2019;mayo;21;12772.50;24.00;14.00;62.00;62.00;23.00;194.50;67.00;24.00;16.00;6.00
113;22/05/2019;2019;mayo;22;12362.25;24.00;11.00;65.00;65.00;20.00;187.50;73.00;20.00;31.00;5.00
114;23/05/2019;2019;mayo;23;12431.88;24.00;11.00;54.00;54.00;18.00;189.30;59.00;22.00;19.00;5.00
115;24/05/2019;2019;mayo;24;11056.25;22.00;9.00;34.00;34.00;13.00;166.50;38.00;17.00;10.00;5.00
116;25/05/2019;2019;mayo;25;75.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00
117;27/05/2019;2019;mayo;27;12103.13;23.00;11.00;42.00;43.00;18.00;181.00;49.00;22.00;5.00;5.00
118;28/05/2019;2019;mayo;28;11968.75;23.00;11.00;51.00;51.00;16.00;179.50;56.00;19.00;5.00;5.00
119;29/05/2019;2019;mayo;29;12656.88;24.00;10.00;51.00;51.00;14.00;190.80;58.00;22.00;5.00;5.00
120;30/05/2019;2019;mayo;30;9878.75;21.00;6.00;31.00;31.00;11.00;161.50;35.00;15.00;6.00;5.00
121;31/05/2019;2019;mayo;31;7522.50;15.00;8.00;23.00;23.00;10.00;115.00;27.00;13.00;1.00;4.00
122;02/06/2019;2019;junio;2;8025.00;17.00;8.00;24.00;24.00;11.00;120.50;26.00;13.00;6.00;5.00
123;03/06/2019;2019;junio;3;9478.13;18.00;8.00;38.00;38.00;15.00;142.30;43.00;19.00;2.00;6.00
124;05/06/2019;2019;junio;5;12890.63;23.00;6.00;48.00;49.00;14.00;194.80;63.00;19.00;17.00;6.00
125;06/06/2019;2019;junio;6;12065.63;23.00;11.00;45.00;45.00;16.00;179.80;49.00;17.00;10.00;5.00
126;08/06/2019;2019;junio;8;7400.00;14.00;7.00;33.00;33.00;13.00;112.00;34.00;17.00;5.00;5.00
127;09/06/2019;2019;junio;9;9843.75;19.00;16.00;60.00;60.00;24.00;140.50;63.00;18.00;16.00;6.00
128;11/06/2019;2019;junio;11;11723.75;24.00;15.00;61.00;64.00;29.00;187.50;80.00;19.00;16.00;6.00
129;12/06/2019;2019;junio;12;3187.50;5.00;5.00;13.00;16.00;8.00;37.00;16.00;6.00;7.00;4.00
130;13/06/2019;2019;junio;13;11375.00;23.00;10.00;41.00;41.00;16.00;175.30;49.00;18.00;8.00;5.00
131;14/06/2019;2019;junio;14;11830.00;23.00;12.00;51.00;51.00;18.00;179.00;57.00;19.00;10.00;5.00
132;15/06/2019;2019;junio;15;75.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00
133;17/06/2019;2019;junio;17;11193.75;21.00;9.00;37.00;37.00;16.00;169.30;41.00;19.00;10.00;5.00
134;18/06/2019;2019;junio;18;11757.50;23.00;11.00;49.00;49.00;17.00;177.30;53.00;19.00;15.00;5.00
135;19/06/2019;2019;junio;19;11150.00;22.00;8.00;41.00;41.00;11.00;167.50;51.00;16.00;9.00;5.00
136;20/06/2019;2019;junio;20;8412.50;15.00;8.00;39.00;39.00;13.00;120.00;40.00;18.00;8.00;5.00
137;21/06/2019;2019;junio;21;10775.00;21.00;11.00;47.00;47.00;17.00;164.50;49.00;19.00;7.00;5.00
138;23/06/2019;2019;junio;23;75.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00
139;24/06/2019;2019;junio;24;10643.75;21.00;9.00;40.00;40.00;14.00;165.50;47.00;19.00;9.00;5.00
140;25/06/2019;2019;junio;25;11700.00;22.00;10.00;47.00;47.00;14.00;176.50;51.00;20.00;12.00;5.00
141;26/06/2019;2019;junio;26;12287.50;21.00;9.00;53.00;53.00;16.00;181.50;61.00;17.00;11.00;5.00
142;27/06/2019;2019;junio;27;11187.50;21.00;11.00;47.00;47.00;14.00;167.50;55.00;20.00;12.00;5.00
143;28/06/2019;2019;junio;28;10925.00;21.00;11.00;42.00;42.00;17.00;164.50;49.00;16.00;7.00;5.00
144;01/07/2019;2019;julio;1;1975.00;3.00;4.00;5.00;5.00;4.00;21.00;5.00;4.00;0.00;2.00
145;02/07/2019;2019;julio;2;7721.88;15.00;5.00;30.00;30.00;8.00;113.80;30.00;12.00;4.00;5.00
146;03/07/2019;2019;julio;3;9137.50;17.00;8.00;31.00;31.00;13.00;135.00;33.00;17.00;1.00;6.00
147;04/07/2019;2019;julio;4;262.50;1.00;1.00;1.00;1.00;1.00;3.00;1.00;1.00;0.00;1.00
148;05/07/2019;2019;julio;5;12214.38;23.00;10.00;49.00;49.00;19.00;184.30;58.00;23.00;5.00;6.00
149;06/07/2019;2019;julio;6;12540.00;24.00;12.00;53.00;53.00;18.00;188.50;62.00;21.00;8.00;5.00
150;08/07/2019;2019;julio;8;6931.25;14.00;7.00;30.00;30.00;15.00;107.50;31.00;13.00;8.00;5.00
151;09/07/2019;2019;julio;9;350.00;2.00;1.00;3.00;3.00;2.00;5.00;4.00;3.00;0.00;2.00
152;10/07/2019;2019;julio;10;12822.50;26.00;13.00;59.00;60.00;19.00;198.50;68.00;21.00;25.00;5.00
153;11/07/2019;2019;julio;11;12595.00;25.00;18.00;65.00;67.00;35.00;196.00;73.00;29.00;16.00;6.00
154;12/07/2019;2019;julio;12;262.50;1.00;1.00;1.00;1.00;1.00;3.00;1.00;1.00;0.00;1.00
155;15/07/2019;2019;julio;15;6215.63;12.00;9.00;39.00;39.00;9.00;95.80;42.00;12.00;5.00;5.00
156;16/07/2019;2019;julio;16;7571.88;15.00;7.00;28.00;28.00;12.00;114.80;29.00;16.00;7.00;5.00
157;17/07/2019;2019;julio;17;8265.63;16.00;11.00;38.00;38.00;16.00;122.30;41.00;16.00;9.00;4.00
158;18/07/2019;2019;julio;18;8037.50;16.00;7.00;34.00;34.00;12.00;125.00;41.00;17.00;8.00;4.00
159;19/07/2019;2019;julio;19;8309.38;16.00;4.00;36.00;36.00;11.00;126.30;43.00;16.00;7.00;5.00
160;22/07/2019;2019;julio;22;9084.38;17.00;7.00;34.00;34.00;12.00;137.80;40.00;14.00;8.00;4.00
161;23/07/2019;2019;julio;23;9240.63;18.00;6.00;31.00;31.00;13.00;142.30;37.00;15.00;4.00;4.00
162;24/07/2019;2019;julio;24;8900.00;17.00;7.00;42.00;42.00;14.00;139.50;47.00;18.00;11.00;5.00
163;25/07/2019;2019;julio;25;9328.13;17.00;8.00;42.00;42.00;14.00;142.30;46.00;19.00;9.00;5.00
164;26/07/2019;2019;julio;26;9187.50;17.00;6.00;36.00;36.00;10.00;137.00;42.00;17.00;6.00;5.00
165;27/07/2019;2019;julio;27;562.50;1.00;1.00;1.00;1.00;1.00;9.00;1.00;1.00;1.00;1.00
166;28/07/2019;2019;julio;28;687.50;1.00;1.00;1.00;1.00;1.00;11.00;1.00;1.00;1.00;1.00
167;29/07/2019;2019;julio;29;6556.25;13.00;6.00;23.00;23.00;10.00;104.50;24.00;13.00;7.00;5.00
168;30/07/2019;2019;julio;30;6881.25;13.00;8.00;25.00;25.00;12.00;111.00;26.00;14.00;7.00;4.00
169;31/07/2019;2019;julio;31;6628.13;14.00;6.00;23.00;23.00;10.00;105.30;25.00;12.00;6.00;5.00
170;01/08/2019;2019;agosto;1;8848.75;16.00;11.00;48.00;48.00;18.00;129.00;49.00;21.00;9.00;5.00
171;02/08/2019;2019;agosto;2;7271.88;15.00;5.00;33.00;33.00;8.00;111.80;36.00;15.00;6.00;5.00
172;03/08/2019;2019;agosto;3;8415.63;16.00;7.00;38.00;38.00;15.00;119.50;40.00;17.00;5.00;5.00
173;04/08/2019;2019;agosto;4;13291.25;24.00;7.00;60.00;60.00;17.00;201.00;68.00;21.00;7.00;6.00
174;05/08/2019;2019;agosto;5;12422.50;24.00;10.00;44.00;44.00;20.00;189.00;57.00;19.00;6.00;5.00
175;07/08/2019;2019;agosto;7;9484.38;19.00;11.00;37.00;37.00;16.00;147.80;40.00;14.00;7.00;5.00
176;08/08/2019;2019;agosto;8;7243.75;14.00;8.00;29.00;29.00;14.00;110.00;33.00;12.00;6.00;5.00
177;10/08/2019;2019;agosto;10;13655.00;27.00;15.00;58.00;61.00;27.00;209.00;68.00;24.00;20.00;5.00
178;11/08/2019;2019;agosto;11;11460.00;24.00;17.00;54.00;55.00;31.00;176.30;60.00;24.00;12.00;5.00
179;12/08/2019;2019;agosto;12;262.50;1.00;1.00;1.00;1.00;1.00;3.00;1.00;1.00;0.00;1.00
180;13/08/2019;2019;agosto;13;7478.33;13.00;8.00;37.00;37.00;13.00;110.30;40.00;15.00;5.00;5.00
181;14/08/2019;2019;agosto;14;6999.58;13.00;8.00;32.00;32.00;17.00;103.70;36.00;12.00;6.00;4.00
182;15/08/2019;2019;agosto;15;1700.00;2.00;2.00;4.00;4.00;2.00;18.00;5.00;2.00;0.00;1.00
183;16/08/2019;2019;agosto;16;4743.75;8.00;8.00;19.00;19.00;11.00;66.50;19.00;11.00;2.00;4.00
184;18/08/2019;2019;agosto;18;250.00;1.00;1.00;1.00;1.00;1.00;4.00;1.00;1.00;0.00;1.00
185;19/08/2019;2019;agosto;19;6256.25;12.00;9.00;33.00;33.00;15.00;95.00;35.00;12.00;3.00;4.00
186;20/08/2019;2019;agosto;20;6287.50;12.00;9.00;31.00;31.00;12.00;93.80;36.00;13.00;7.00;5.00
187;21/08/2019;2019;agosto;21;7122.92;13.00;10.00;26.00;26.00;13.00;103.60;35.00;13.00;7.00;5.00
188;22/08/2019;2019;agosto;22;5062.50;10.00;7.00;21.00;21.00;11.00;73.30;23.00;8.00;4.00;4.00
189;23/08/2019;2019;agosto;23;6843.75;13.00;8.00;42.00;42.00;14.00;97.50;47.00;16.00;8.00;5.00
190;26/08/2019;2019;agosto;26;8818.75;17.00;12.00;33.00;33.00;18.00;132.50;39.00;18.00;6.00;4.00
191;27/08/2019;2019;agosto;27;11131.25;20.00;13.00;40.00;40.00;23.00;161.80;56.00;21.00;9.00;4.00
192;28/08/2019;2019;agosto;28;10437.50;20.00;12.00;39.00;39.00;20.00;154.00;47.00;20.00;11.00;5.00
193;29/08/2019;2019;agosto;29;10181.25;19.00;11.00;35.00;35.00;21.00;151.50;40.00;19.00;9.00;5.00
194;30/08/2019;2019;agosto;30;10393.75;19.00;11.00;35.00;35.00;20.00;155.50;46.00;21.00;6.00;5.00
195;01/09/2019;2019;septiembre;1;8733.13;17.00;10.00;39.00;39.00;18.00;132.00;48.00;17.00;5.00;6.00
196;04/09/2019;2019;septiembre;4;12534.38;24.00;9.00;54.00;54.00;14.00;190.00;59.00;24.00;2.00;5.00
197;05/09/2019;2019;septiembre;5;12403.13;25.00;11.00;50.00;50.00;22.00;188.50;58.00;21.00;5.00;5.00
198;07/09/2019;2019;septiembre;7;10531.25;21.00;12.00;42.00;42.00;16.00;161.50;47.00;17.00;9.00;5.00
199;08/09/2019;2019;septiembre;8;6264.58;13.00;7.00;38.00;38.00;14.00;95.80;39.00;12.00;19.00;4.00
200;09/09/2019;2019;septiembre;9;10825.00;21.00;13.00;43.00;43.00;23.00;161.80;47.00;20.00;13.00;6.00
201;10/09/2019;2019;septiembre;10;12315.00;26.00;12.00;59.00;61.00;22.00;196.50;67.00;22.00;21.00;5.00
202;12/09/2019;2019;septiembre;12;8087.50;17.00;10.00;26.00;26.00;14.00;128.30;29.00;16.00;9.00;5.00
203;13/09/2019;2019;septiembre;13;10831.25;21.00;15.00;62.00;63.00;24.00;163.30;72.00;22.00;15.00;5.00
204;16/09/2019;2019;septiembre;16;10081.25;20.00;11.00;42.00;42.00;21.00;154.30;49.00;20.00;9.00;5.00
205;17/09/2019;2019;septiembre;17;10150.00;19.00;13.00;45.00;45.00;23.00;152.50;49.00;18.00;7.00;5.00
206;18/09/2019;2019;septiembre;18;10406.25;20.00;11.00;45.00;45.00;20.00;160.00;48.00;22.00;9.00;6.00
207;19/09/2019;2019;septiembre;19;11001.25;21.00;10.00;60.00;60.00;19.00;167.90;66.00;19.00;9.00;6.00
208;20/09/2019;2019;septiembre;20;9362.50;19.00;12.00;51.00;51.00;24.00;142.50;56.00;22.00;5.00;6.00
209;23/09/2019;2019;septiembre;23;11900.50;23.00;14.00;55.00;56.00;26.00;178.00;61.00;26.00;9.00;6.00
210;24/09/2019;2019;septiembre;24;12250.00;24.00;14.00;53.00;54.00;21.00;183.30;63.00;22.00;14.00;5.00
211;25/09/2019;2019;septiembre;25;12958.33;25.00;14.00;61.00;62.00;25.00;195.30;66.00;25.00;12.00;5.00
212;26/09/2019;2019;septiembre;26;13431.25;25.00;12.00;47.00;48.00;22.00;200.00;57.00;24.00;14.00;6.00
213;27/09/2019;2019;septiembre;27;12231.25;23.00;13.00;48.00;49.00;20.00;179.30;53.00;20.00;11.00;6.00
214;30/09/2019;2019;septiembre;30;12475.00;25.00;15.00;56.00;56.00;27.00;189.50;57.00;22.00;17.00;5.00
215;01/10/2019;2019;octubre;1;9052.50;17.00;9.00;33.00;33.00;14.00;136.50;33.00;15.00;4.00;6.00
216;04/10/2019;2019;octubre;4;14121.88;24.00;8.00;52.00;53.00;12.00;213.80;65.00;22.00;4.00;5.00
217;05/10/2019;2019;octubre;5;11868.75;24.00;11.00;41.00;41.00;19.00;183.30;47.00;21.00;2.00;6.00
218;06/10/2019;2019;octubre;6;7942.50;16.00;7.00;23.00;23.00;11.00;118.00;25.00;13.00;3.00;5.00
219;07/10/2019;2019;octubre;7;9956.25;20.00;10.00;38.00;38.00;15.00;152.50;42.00;14.00;7.00;6.00
220;09/10/2019;2019;octubre;9;11331.25;22.00;15.00;52.00;52.00;22.00;171.50;54.00;19.00;12.00;6.00
221;10/10/2019;2019;octubre;10;13392.50;27.00;15.00;66.00;66.00;28.00;206.50;73.00;25.00;16.00;5.00
222;12/10/2019;2019;octubre;12;13365.00;29.00;16.00;64.00;65.00;27.00;214.30;69.00;25.00;17.00;6.00
